Country,Datetime,Tweet Id,Text,Username,Tweets_clean,VADER_class,VADER_score
Switzerland,2022-12-06 22:22:58+00:00,1600254499184345090,"#POR vs #SUI

✅ Three goals for Goncalo Ramos

✅ One goal for Rafael Leao

Portugal's future and present is in safe hands!

Portugal 6-1 Switzerland!

#FIFAWorldCup #WorldCup #Qatar2022 #WorldCup2022 #WCNow https://t.co/SPffeR2gtc",SportsMdx,✅ three for one goal future and present is in safe 61 qatar2022 worldcup2022,Neutral,0.4404
Switzerland,2022-12-06 22:08:39+00:00,1600250895496728576,"Morocco stuns Spain and Portugal steamroll Switzerland as the Round of 16 comes to a close.

Catch up on the latest #FIFAWorldCup news on the SEN App: https://t.co/SHOFQ7bRat

Thanks to @NedsAus | #Qatar2022 https://t.co/1qYk12eim2",1170sen,morocco and as the round of 16 comes to a close catch up on latest news sen thanks qatar2022,Neutral,0.4404
Switzerland,2022-12-06 22:05:17+00:00,1600250049870512128,"6th Heaven for Portugal as they defeat Switzerland 6-1🇵🇹 🥰🤗, and advance into the Quarterfinals of the World Cup🔥⚽️🏆. Let’s go💪!!

#letsgo #football #fifaworldcup #worldcup #qatar2022 #qatar #fifa #portugal #portugal🇵🇹 #switzerland #switzerland🇨🇭 #fifaworldcup2022 https://t.co/9usK3iMz6X",adensportsnw,6th heaven for as they defeat 61 🇵🇹 🥰🤗 and advance into the of world cup 🔥⚽️🏆 let ’ s go 💪 football qatar2022 🇨🇭 fifaworldcup2022,Positive,0.8402
Switzerland,2022-12-06 22:05:01+00:00,1600249982333829120,Switzerland before and after facing Portugal🤣 #Portugal #Switzerland #FIFAWorldCup #FIFAWorldCup2022 #PORSUI https://t.co/RIAIQFTsMv,HELLRAIZER24,before and after facing 🤣 fifaworldcup2022,Neutral,0.4939
Switzerland,2022-12-06 22:04:11+00:00,1600249770567573504,"#FIFAWorldCup Update: 

High scoring and low scoring game today.

#Morocco beats #Spain 0-0 (3-0) in the shootout!
#Portugal beats #Switzerland 6 (SIX!) to 1.

The quarterfinal bracket is now set.",SERNetwork,update high scoring and low game today morocco 00 30 in the 6 six to 1 bracket is now set,Neutral,-0.2732
Switzerland,2022-12-06 22:00:56+00:00,1600248954272088065,"Portugal have knocked Switzerland out of the World Cup with an insane 6-1 goal margin.

Santos and his men will face Morocco in the quarter-finals.

#MozzartBetNg #FIFAWorldCup https://t.co/y0gpACTa64",mozzartbetng,have out of the world cup with an insane 61 goal margin and his men will face morocco in,Neutral,-0.4019
Switzerland,2022-12-06 22:00:01+00:00,1600248721412759552,"#UPDATE 21-year-old Goncalo Ramos scored a hat-trick for Portugal in their devastating 6-1 #FIFAWorldCup win over Switzerland, with veteran Pepe, Raphael Guerreiro and Rafael Leao also on Tuesday's scoresheet.
#AFPSports

https://t.co/GB1tE1saZq https://t.co/YvAJ6jc0PI",AFP,update 21yearold scored a for in their devastating 61 win over with veteran and also on,Neutral,-0.128
Switzerland,2022-12-06 21:59:37+00:00,1600248622972403712,"@Bilel27951060 @FIFAWorldCup U know that feelings he was just jealous 🤣😃
A star player like wasn't there was they gave it to Switzerland hot 🥵
Omo 6-1 no be beans and Ronaldo wasn't there",__Munachiso,bilel27951060 u know that he was just jealous 🤣😃 a star player like wasnt there they gave it to hot 🥵 61 no be and,Neutral,0.4588
Switzerland,2022-12-06 21:55:36+00:00,1600247613390868481,Wow. Just wow. Portugal killed Switzerland and move on. #FIFAWorldCup #WorldCup2022 #PORvsSWI,matchweekly,wow just and move on worldcup2022,Positive,0.5859
Switzerland,2022-12-06 21:55:00+00:00,1600247460022325248,"What a night for Portugal 🇵🇹 and Gonçalo Ramos! He becomes the youngest player in Worldcup history with a hattrick ⚽️⚽️⚽️ at 21 yrs old

Game ended 6-1. Switzerland has been eliminated from the #Fifaworldcup 
🏴󠁧󠁢󠁥󠁮󠁧󠁿🇧🇷🇦🇷🇵🇹🇭🇷🇲🇦 🇫🇷 🇳🇱

#africanstalkfootballtv #Qatar2022  #Fifaworldcup https://t.co/J9PXgtH26n",_ATFTV,what a night for 🇵🇹 and he becomes the player in history with ⚽️⚽️⚽️ at 21 old game ended 61 been from 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇧🇷🇦🇷🇵🇹🇭🇷🇲🇦 🇫🇷 🇳🇱 qatar2022,Neutral,0.0
Switzerland,2022-12-06 21:51:03+00:00,1600246465661927424,"#Portugal without #cristiano_ronaldo beats #Switzerland 6-1
But we are still stuck with #BabarAzam #Rizwan #ShaheenShahAfridi and #shoaibmalik 

We are really near to be like #IndianFans 
And it is a really shameful moment for Us

#PORSUI 
#PORSWI 
#FIFAWorldCup 
#PAKvsEng",shahbsk,without 61 but we are still stuck with and really near to be like it is a shameful moment for us,Negative,-0.5499
Switzerland,2022-12-06 21:49:32+00:00,1600246084218912768,"With Cristiano Ronaldo on the bench, the superstar striker's replacement scored a hat trick to lead Portugal over Switzerland 6-1 and into the #FIFAWorldCup quarterfinals on Tuesday.

Read more: https://t.co/CxRQoT76g4 

📷: AP
#FootballFever
#GLNRSports
Sponsored by @FLOWJamaica https://t.co/Y1zLB6q86U",JamaicaGleaner,with on the bench replacement scored a hat trick to lead over 61 and into read more 📷 by,Neutral,-0.0516
Switzerland,2022-12-06 21:44:29+00:00,1600244814863208448,"This one was never in doubt. Portugal beat Switzerland 6-1. Portugal advances to the Quarter Finals, and Christiano Ronaldo becomes the first Portugese player to ever reach two World Cup Quarter Finals.

#FIFAWorldCup #Qatar2022 #KnockoutRound #QuarterFinal #Portugal #Switzerland https://t.co/NLzzKft9fj",SB_Intel,this one was never in doubt beat 61 to the quarter and becomes first player ever reach two world cup qatar2022,Neutral,0.2982
Switzerland,2022-12-06 21:44:26+00:00,1600244800631947265,35. Portugal 6-1 Switzerland. Made it to Lusail to see the absolute hilarity of Ronaldo being dropped and his replacement scoring a hat trick. Also someone behind me gave a high-pitched whistle to a child. With obvious results. #headache #FIFAWorldCup https://t.co/8tENoCFtBW,Adam_Price17,35 61 made it to see the absolute hilarity of being and his replacement scoring a hat trick also someone behind me gave whistle child with obvious headache,Neutral,-0.0516
Switzerland,2022-12-06 21:39:48+00:00,1600243636431515648,"Christiano Who?

Portugal thumps Switzerland to advance, and Ronaldo's replacement nets a hat trick. What a performance from Ramos.

#FIFAWorldCup",TheHogsdotNetv2,who to advance and replacement a hat trick what performance from,Neutral,-0.0516
Switzerland,2022-12-06 21:38:22+00:00,1600243276090572802,"Portugal 6-1 Switzerland: 5 Hits and Flops as Goncalo Ramos scores a stunning hat-trick for the Seleccao | 2022 FIFA World Cup 

#Hindustani #News #India

https://t.co/x4iLQroYwS",hindustani24,61 5 and as a stunning for the 2022 world cup news,Neutral,0.3818
Switzerland,2022-12-06 21:37:23+00:00,1600243026525392896,"POR 6–1 SUI (FT) | Portugal vs Switzerland FIFA World Cup 2022 Result and Highlights: Portugal Storm Into Quarterfinals | ⚽ LatestLY

#Hindustani #News #India

https://t.co/nSoy5v3k0e",hindustani24,6 – 1 world cup 2022 result and storm into ⚽ news,Neutral,0.0
Switzerland,2022-12-06 21:33:42+00:00,1600242101534437377,@stuckydog @JohnDugganSport @FIFAWorldCup Surprised people fancy Portugal. Scraped a win against Ghana beat a poor performing Uruguay team and lost to SK. Tonight was great performance but Switzerland were so badly off it.Brazil have been most consistent and best Bench by far. Iv France in work buster hope they do it🙏,Mulroy1993,people fancy scraped a win against beat poor team and lost to tonight was great performance but were so badly off have been most consistent best bench by far in work buster hope they do it 🙏,Positive,0.7802
Switzerland,2022-12-06 21:33:41+00:00,1600242096362835969,"Just the Gonçalo Ramos hat-trick, as you do.

The 21 year-old has arrived on the world stage now that's for sure, what a performance.

Portugal ease past Switzerland and are will now face Morocco in the QFs! #FIFAWorldCup",ProxyAnalytics,just the as you do 21 on world stage now thats for sure what a performance ease past and are will face morocco in,Positive,0.5859
Switzerland,2022-12-06 21:33:28+00:00,1600242042159759360,"With Cristiano Ronaldo on the bench, the superstar striker’s replacement Goncalo Ramos scored a hat-trick to lead Portugal over Switzerland 6-1 and into the #FIFAWorldCup quarter-finals https://t.co/kLcQRcKQ15",theagesport,with on the bench striker ’ s replacement scored a to lead over 61 and into,Neutral,0.0
Switzerland,2022-12-06 21:33:15+00:00,1600241987994542080,"Portugal 6-1 Switzerland. What a special night for Goncalo Ramos, a hatrick on his first World Cup start, and the first of this tournament. Very impressed with Portugal. #FIFAWorldCup https://t.co/OjcIUuN1Ay",julesbreach,61 what a special night for on his first world cup start and the of this tournament very with,Neutral,0.4019
Tunisia,2022-12-01 23:13:20+00:00,1598455233809727489,"Ferjani Sassi and Youssef Msakni have also retired from International duty! 🔴🇹🇳

It’s over — both players decided to leave Tunisia national team and give chance to the young players. 🤝

Legends! ⭐️

#Qatar2022 I #FIFAWorldCup | #WorldCupwithMicky https://t.co/LtMCgcKGua",MickyJnr__,and have also retired from international duty 🔴🇹🇳 it ’ s over — both decided to leave national team give chance the young 🤝 ⭐️ qatar2022 i,Neutral,0.2023
Tunisia,2022-12-01 23:03:56+00:00,1598452868738338816,"BREAKING: Ali Maaloul and Al-Khazri have both announced their retirement from international football after the end of Tunisia’s participation in the World Cup today. 

Farewell, legends! 🔴🇹🇳

#Qatar2022 I #FIFAWorldCup | #WorldCupwithMicky https://t.co/3cnZ81jf1k",MickyJnr__,breaking and have both their retirement from international football after the end of ’ s participation in world cup today farewell 🔴🇹🇳 qatar2022 i,Neutral,0.0
Tunisia,2022-12-01 22:41:53+00:00,1598447319707521024,"Africa will have 9 official slots, and play off for a 10th, in the expanded 48 team 2026 FIFA World Cup. We'll be unstoppable!😭😭🕯️🕯️
Algeria🇩🇿
Nigeria🇳🇬
Egypt🇪🇬
Cote d'Ivoire🇨🇮
Burkina Faso🇧🇫
Morocco🇲🇦
Tunisia🇹🇳
Senegal🇸🇳
Ghana🇬🇭
Cameroon🇨🇲",MakwenaManaka,will have 9 official and play off for a 10th in the expanded 48 team 2026 world cup well be unstoppable 😭😭🕯️🕯️ 🇩🇿 🇳🇬 🇪🇬 cote 🇨🇮 🇧🇫 morocco 🇲🇦 🇹🇳 🇸🇳 🇬🇭 🇨🇲,Negative,-0.5423
Tunisia,2022-12-01 22:09:03+00:00,1598439055444021250,"#News Partner Content | FIFA WORLD CUP 2022, Day 11: France vs. Tunisia, Denmark vs. Australia, Saudi Arabia vs. Mexico, Poland vs. Argentina and John Herdman, Alphonso Davies and the whole CanMNT get ready for Morocco - Toronto Star https://t.co/9I4xcoZkyn",Tunisia_Watch,news partner content world cup 2022 day 11 and the whole get ready for morocco star,Neutral,0.3612
Tunisia,2022-12-01 21:34:32+00:00,1598430369015279616,"@FIFAWorldCup Proud moments for Asia and Africa.. Japan, Morocco, Tunisia",Sujay08691864,for and japan morocco,Neutral,0.0
Tunisia,2022-12-01 21:33:11+00:00,1598430029196587009,"WoW!!! #FIFAWorldCup 🔥🔥🔥 @Senegal 🇸🇳 and @Morocco 🇲🇦 Advanced to knockout stages! @Tunisia win @France ! @Germany &amp; @Spain both beaten by @Japan ! @SaudiArabia win @Argentina ! 

It’s not about how you started but how you finished 

So unpredictable!!! 
#Qatar2022 #Budweiser https://t.co/gSxgDUyTWE",Tumanglethoba,wow 🔥🔥🔥 🇸🇳 and morocco 🇲🇦 advanced to knockout win both beaten by japan it ’ s not about how you but finished so unpredictable qatar2022,Neutral,0.0772
Tunisia,2022-12-01 21:15:31+00:00,1598425584832417794,"A #FIFAWorldCup of surprises:

Saudi Arabia beats Argentina
Japan beats Germany
Morocco beats Belgium
Tunisia beats France
Japan beats Spain

Germany, Belgium and Mexico are out in the first round.

Surely more surprises to come...",farazfaraz,a of japan morocco and are out in the first round surely more to come,Neutral,0.4404
Tunisia,2022-12-01 21:10:17+00:00,1598424268831858700,"These are the result of the first 4 groups. This Saturday and Sunday we have

Ecuador v England
Mexico v Tunisia
Wales v Netherlands
France v Saudi Arabia

#jerseyworldcup #FIFAWorldCup https://t.co/63SZnb0ZjK",JerseyTourney,these are the result of first 4 this and we have v,Neutral,0.0
Tunisia,2022-12-01 21:05:23+00:00,1598423033316012032,"Asia and Africa having a great tournament. 🔥

Saudi's stunning Argentina
Tunisia drawing Denmark
Australia qualifying
Morocco topping their group
Japan stun Germany &amp; Spain
Iran beating Wales
Senegal qualify without Mane
Ghana/Cameroon/S.Korea chance to qualify.

#FIFAWorldCup",TheFedz889,and a great tournament 🔥 stunning drawing morocco topping their group japan stun beating qualify without mane chance to,Neutral,0.1431
Tunisia,2022-12-01 21:03:27+00:00,1598422547325919236,"Genuinely getting excited about our chances.

Belgium out. Germany out. 

Spain look hit and miss, France lost to Tunisia, Argentina snook through by being very mediocre.

The only country I fear is Brazil. 

If we weren’t English we’d really fancy England rn.

#FIFAWorldCup",Matt_Rowney,genuinely getting excited about our out look hit and miss lost to snook through by being very mediocre the only country i fear is brazil if we ’ t d really fancy,Negative,-0.5719
Tunisia,2022-12-01 21:00:55+00:00,1598421911197057024,"The world cup this year is literally the craziest one ive ever seen... argentina losing against ksa, france losing against tunisia, belgium AND germany OUT???? Ayooooooooooooooo #FIFAWorldCup",mclinftw,the world cup this year is literally one ever seen losing against and out,Neutral,-0.3818
Tunisia,2022-12-01 20:59:29+00:00,1598421550663086080,I don’t get this #Qatar2022 VAR thing… Just why would #füllkrug’s goal against #CostaRica  be allowable and #Griezmann’s goal against #Tunisia disallowed?  Which of the two is even more contentious? Methinks #VAR in #football is just unnecessary drama sometimes. #FIFAWorldCup,CKarwega,i don ’ t get this qatar2022 thing … just why would s goal against be allowable and which of the two is even more contentious methinks in football unnecessary drama sometimes,Neutral,-0.3597
Tunisia,2022-12-01 20:56:26+00:00,1598420784866766848,"France lose to Tunisia
Japan tops Spain in their group
Morocco tops their group
Germany, Belgium, and Denmark are out...

I don't ever want to hear about the inherent ""technical superiority"" of European football again.

#FIFAWorldCup",plbds,lose to japan tops in their group morocco and are out i dont ever want hear about the inherent technical superiority of football again,Neutral,0.4172
Tunisia,2022-12-01 20:20:13+00:00,1598411667184156672,"@FIFAWorldCup FIFA World cup Qatar 2022
Make all Europe &amp; South America small front of Arab and Asian teams.
Saudi defeated Argentina  
Morocco defeated Belgium
Tunisia defeated France 
Japan defeated Gay team Germany &amp; Spain soon.. 
❤️❤️",jeddaite26,world cup 2022 make all south small front of and morocco japan gay team soon ❤️❤️,Neutral,0.0
Tunisia,2022-12-01 19:05:05+00:00,1598392760419385344,04’04” #CostaRica 0-0 #Germany Here’s a fact of firsts: A first for Tunisia and the Arab world. @NajlaBouden_PM was the first female Prime Minister appointed to see Tunisia through political and democratic transformations. #stephaniefrappart   #FIFAWorldCup #Qatar2022 https://t.co/11cWFqCzTY,MALImaroc,04 ’ ” 00 here s a fact of first for and the world was female prime minister to see through political democratic qatar2022,Neutral,0.0
